"","codprov","depto","coddepto","circuito","mesa","electores","blancos","nulos","0060","0064","0181","0185","0186","0188","0501","0505","0542","0543"
"2045","23","Simoca","010","0109 ","2045",343,2,2,2,2,10,4,3,0,199,3,6,49
"2046","23","Simoca","010","0109 ","2046",342,10,0,1,1,20,3,0,1,186,11,11,23
"2047","23","Simoca","010","0109 ","2047",343,6,3,2,1,12,3,2,1,192,3,4,34
"2048","23","Simoca","010","0109 ","2048",340,1,4,1,2,15,1,2,0,196,4,8,36
"2049","23","Simoca","010","0110 ","2049",340,0,0,0,10,4,0,2,1,225,1,3,27
"2050","23","Simoca","010","0110 ","2050",339,4,1,1,6,8,0,2,0,210,1,4,33
"2051","23","Simoca","010","0110A","2051",293,2,5,1,0,7,0,2,0,199,1,2,17
"2052","23","Simoca","010","0110A","2052",292,1,0,0,4,6,0,2,0,195,4,0,26
"2053","23","Simoca","010","0110A","2053",291,2,1,0,4,10,0,2,0,191,2,4,23
"2054","23","Simoca","010","0111 ","2054",301,6,0,0,0,10,0,3,1,182,1,3,31
"2055","23","Simoca","010","0111 ","2055",301,1,0,0,5,9,2,0,0,177,0,3,43
"2056","23","Simoca","010","0111 ","2056",301,4,0,0,2,8,0,5,1,166,1,11,43
"2057","23","Simoca","010","0111 ","2057",300,2,0,1,1,7,1,0,1,181,6,4,44
"2058","23","Simoca","010","0112 ","2058",291,4,1,0,2,16,1,0,1,148,4,4,27
"2059","23","Simoca","010","0112 ","2059",290,3,3,0,1,20,3,2,1,152,2,6,29
"2060","23","Simoca","010","0113 ","2060",282,1,2,0,0,22,3,2,0,141,2,6,45
"2061","23","Simoca","010","0113 ","2061",282,2,1,0,1,11,0,3,0,151,2,8,45
"2062","23","Simoca","010","0113 ","2062",281,213,0,1,6,14,2,1,2,132,4,7,43
"2063","23","Simoca","010","0114 ","2063",334,3,0,3,1,1,1,0,0,207,4,0,16
"2064","23","Simoca","010","0114 ","2064",333,4,1,2,0,2,5,0,1,220,2,3,20
"2065","23","Simoca","010","0114 ","2065",332,2,1,1,0,2,0,3,2,212,0,8,23
"2066","23","Simoca","010","0114 ","2066",332,5,1,4,1,5,14,1,0,187,0,7,20
"2067","23","Simoca","010","0114 ","2067",332,4,0,0,0,0,0,0,0,240,0,0,29
"2068","23","Simoca","010","0115 ","2068",299,3,3,0,1,9,0,5,1,167,1,18,30
"2069","23","Simoca","010","0115 ","2069",300,0,0,0,2,8,1,5,0,149,5,17,54
"2070","23","Simoca","010","0115 ","2070",300,1,1,0,0,10,1,4,1,165,2,15,44
"2071","23","Simoca","010","0116 ","2071",318,3,2,2,2,12,3,0,0,162,5,4,39
"2072","23","Simoca","010","0116 ","2072",318,1,1,1,1,8,1,0,0,184,2,5,44
"2073","23","Simoca","010","0116 ","2073",319,249,5,1,1,8,10,1,0,161,2,6,54
"2074","23","Simoca","010","0116 ","2074",318,1,3,0,2,7,2,4,0,172,2,7,40
"2075","23","Simoca","010","0116 ","2075",317,4,1,1,1,7,2,1,1,160,7,7,36
"2076","23","Simoca","010","0117 ","2076",187,4,1,0,0,4,0,0,0,102,0,1,24
"2077","23","Simoca","010","0117 ","2077",188,0,0,1,1,4,1,0,1,113,1,4,12
"2078","23","Simoca","010","0118 ","2078",138,0,1,5,0,5,1,0,1,74,2,0,6
"2079","23","Simoca","010","0119 ","2079",267,3,4,0,2,10,2,4,1,120,0,3,36
"2080","23","Simoca","010","0119 ","2080",266,4,2,1,3,7,2,4,0,122,2,4,36
"2081","23","Simoca","010","0119 ","2081",265,3,3,2,2,8,5,4,1,141,1,8,16
"2082","23","Simoca","010","0120 ","2082",201,4,1,1,2,5,2,0,0,109,4,13,14
"2083","23","Simoca","010","0120 ","2083",199,2,0,0,2,4,3,4,0,97,1,6,16
"2084","23","Simoca","010","0121 ","2084",289,209,0,1,2,6,1,0,0,184,1,3,12
"2085","23","Simoca","010","0121 ","2085",290,1,0,0,0,6,3,1,0,189,6,4,16
"2086","23","Leales","011","0122 ","2086",335,1,1,0,5,24,4,3,1,191,3,5,40
"2087","23","Leales","011","0122 ","2087",336,6,1,3,7,20,1,3,0,169,12,9,60
"2088","23","Leales","011","0122 ","2088",337,1,1,2,5,13,1,1,2,188,0,7,43
"2089","23","Leales","011","0123 ","2089",280,4,0,2,5,10,1,3,0,170,7,1,38
"2090","23","Leales","011","0123 ","2090",281,1,2,1,4,15,0,4,0,159,9,5,40
"2091","23","Leales","011","0124 ","2091",342,9,8,0,8,10,5,4,1,118,6,9,103
"2092","23","Leales","011","0124 ","2092",343,6,2,1,4,11,2,4,0,127,4,8,113
"2093","23","Leales","011","0124 ","2093",343,1,8,2,5,8,13,4,0,108,7,8,125
"2094","23","Leales","011","0124 ","2094",342,5,11,0,5,10,4,3,1,95,8,4,132
"2095","23","Leales","011","0124 ","2095",343,4,7,8,5,8,4,5,2,106,3,9,114
"2096","23","Leales","011","0124 ","2096",343,0,0,0,3,9,0,6,1,106,0,14,115
"2097","23","Leales","011","0124 ","2097",344,3,2,0,3,17,3,4,1,104,11,5,135
"2098","23","Leales","011","0124 ","2098",343,267,0,2,4,3,7,1,1,120,3,5,111
"2099","23","Leales","011","0124 ","2099",343,2,4,2,4,10,4,0,0,126,6,10,115
"2100","23","Leales","011","0124 ","2100",343,3,9,2,11,14,0,2,0,128,8,6,103
"2101","23","Leales","011","0124 ","2101",344,5,2,0,2,14,11,3,0,107,131,3,131
"2102","23","Leales","011","0124 ","2102",343,6,2,1,3,13,5,3,1,119,3,5,121
"2103","23","Leales","011","0124 ","2103",343,0,4,1,8,22,6,6,1,113,6,2,113
"2104","23","Leales","011","0124 ","2104",344,4,5,3,5,8,4,3,0,126,5,4,104
"2105","23","Leales","011","0124 ","2105",343,3,2,1,6,17,6,2,0,127,3,15,99
"2106","23","Leales","011","0124 ","2106",342,6,3,1,0,15,3,2,1,137,6,11,102
"2107","23","Leales","011","0124 ","2107",344,7,8,0,5,7,2,3,5,110,8,6,116
"2108","23","Leales","011","0124 ","2108",343,3,3,2,2,14,5,0,4,123,8,9,89
"2109","23","Leales","011","0124 ","2109",345,4,3,0,6,8,4,6,0,114,6,9,131
"2110","23","Leales","011","0124 ","2110",344,5,3,0,7,22,7,4,1,106,2,6,124
"2111","23","Leales","011","0124 ","2111",343,3,7,1,5,14,2,3,0,121,9,7,106
"2112","23","Leales","011","0124 ","2112",344,5,6,3,1,17,1,3,0,121,3,10,104
"2113","23","Leales","011","0124 ","2113",342,6,5,0,6,13,6,7,0,117,10,9,102
"2114","23","Leales","011","0124 ","2114",344,5,3,2,3,9,5,6,1,113,7,8,121
"2115","23","Leales","011","0124 ","2115",343,3,8,1,6,11,6,4,0,112,5,4,113
"2116","23","Leales","011","0124 ","2116",344,6,6,0,2,12,2,3,2,114,3,9,127
"2117","23","Leales","011","0124 ","2117",343,7,1,3,5,16,5,1,0,104,6,5,121
"2118","23","Leales","011","0124 ","2118",344,8,6,1,10,7,6,2,2,118,3,9,115
"2119","23","Leales","011","0124 ","2119",343,3,12,2,6,12,5,5,1,121,5,2,104
"2120","23","Leales","011","0124 ","2120",343,6,6,1,7,17,7,3,0,112,10,6,99
"2121","23","Leales","011","0124 ","2121",344,7,3,2,5,15,9,5,1,125,1,4,102
"2122","23","Leales","011","0124 ","2122",342,10,6,3,7,5,1,2,3,86,3,15,144
"2123","23","Leales","011","0124 ","2123",343,5,5,2,2,19,0,3,1,113,6,7,129
"2124","23","Leales","011","0124 ","2124",343,6,10,0,10,14,5,4,0,120,1,5,112
"2125","23","Leales","011","0124 ","2125",343,6,5,2,4,12,8,3,1,115,4,9,113
"2126","23","Leales","011","0124 ","2126",343,3,3,0,8,18,2,0,0,95,11,8,137
"2127","23","Leales","011","0124 ","2127",343,8,8,3,1,13,2,2,1,128,3,5,118
"2128","23","Leales","011","0125 ","2128",346,1,1,0,4,13,3,1,1,214,1,1,44
"2129","23","Leales","011","0125 ","2129",346,1,0,2,3,16,1,5,0,197,5,3,46
"2130","23","Leales","011","0125 ","2130",345,1,1,2,3,23,4,6,0,182,6,7,39
"2131","23","Leales","011","0125 ","2131",345,4,3,0,1,7,0,3,0,222,4,1,40
"2132","23","Leales","011","0125 ","2132",345,2,1,1,1,10,0,1,0,205,4,7,47
"2133","23","Leales","011","0125 ","2133",344,2,2,0,1,10,1,2,1,225,0,10,20
"2134","23","Leales","011","0126 ","2134",318,1,1,1,3,15,0,2,0,153,7,5,79
"2135","23","Leales","011","0126 ","2135",318,5,4,1,4,24,0,1,0,164,5,6,49
"2136","23","Leales","011","0126 ","2136",317,6,1,1,4,18,2,3,0,164,6,13,45
"2137","23","Leales","011","0126A","2137",292,2,1,0,5,29,0,3,0,168,4,5,34
"2138","23","Leales","011","0126A","2138",292,2,1,1,9,10,5,0,1,156,4,5,53
"2139","23","Leales","011","0126A","2139",292,8,1,3,4,20,3,2,0,153,6,8,37
"2140","23","Leales","011","0126A","2140",292,2,1,7,2,27,3,5,1,144,4,6,37
"2141","23","Leales","011","0127 ","2141",327,7,3,4,1,14,0,1,1,183,5,9,54
"2142","23","Leales","011","0127 ","2142",328,6,3,2,2,24,7,1,2,163,14,14,48
"2143","23","Leales","011","0127 ","2143",326,6,4,2,3,15,2,5,0,163,11,10,54
"2144","23","Leales","011","0127 ","2144",327,2,2,1,2,25,7,5,0,174,6,5,45
"2145","23","Leales","011","0127 ","2145",327,6,6,1,5,14,8,3,2,164,10,8,46
"2146","23","Leales","011","0127 ","2146",327,2,2,1,6,17,2,1,0,161,0,9,59
"2147","23","Leales","011","0127 ","2147",327,7,3,4,8,8,3,3,1,176,6,6,36
"2148","23","Leales","011","0127 ","2148",326,4,5,3,4,13,2,2,16,188,10,0,23
"2149","23","Leales","011","0127 ","2149",327,6,7,2,8,23,2,3,1,167,6,9,37
"2150","23","Leales","011","0127 ","2150",327,7,0,1,5,20,4,4,0,143,7,14,58
"2151","23","Leales","011","0127 ","2151",327,3,2,2,5,17,5,2,0,171,11,12,43
"2152","23","Leales","011","0128 ","2152",286,5,1,1,4,10,3,1,0,151,7,3,30
"2153","23","Leales","011","0128 ","2153",286,6,6,0,5,16,1,2,0,156,6,6,24
"2154","23","Leales","011","0128 ","2154",286,4,6,3,2,17,2,1,0,170,5,10,18
"2155","23","Leales","011","0128 ","2155",284,1,7,2,6,9,3,2,1,145,4,7,32
"2156","23","Leales","011","0128 ","2156",285,7,4,0,6,14,2,2,0,134,3,12,39
"2157","23","Leales","011","0129 ","2157",331,4,4,1,4,11,1,7,0,187,3,7,51
"2158","23","Leales","011","0129 ","2158",331,4,4,3,4,19,2,1,2,139,3,17,78
"2159","23","Leales","011","0129 ","2159",331,6,2,0,6,9,1,8,1,125,7,9,77
"2160","23","Leales","011","0129 ","2160",330,4,1,2,7,10,2,10,0,152,7,11,57
"2161","23","Leales","011","0129 ","2161",330,2,7,5,7,19,2,5,0,145,3,8,61
"2162","23","Leales","011","0129 ","2162",330,3,4,1,3,10,0,6,1,161,8,7,66
"2163","23","Leales","011","0129 ","2163",331,9,10,1,3,28,2,3,1,128,7,5,74
"2164","23","Leales","011","0129 ","2164",331,9,4,1,2,13,4,3,0,151,7,11,70
"2165","23","Leales","011","0129 ","2165",330,3,4,6,6,26,2,10,4,135,7,5,40
"2166","23","Leales","011","0130 ","2166",345,3,1,2,2,13,7,1,1,194,5,6,40
"2167","23","Leales","011","0130 ","2167",345,5,0,1,2,18,5,8,0,176,8,13,52
"2168","23","Leales","011","0130 ","2168",345,2,2,7,4,20,1,4,2,181,0,8,44
"2169","23","Leales","011","0130 ","2169",345,8,3,3,5,15,1,3,1,176,8,0,41
"2170","23","Leales","011","0130 ","2170",344,4,3,0,4,19,3,3,0,175,2,11,54
"2171","23","Leales","011","0130 ","2171",345,6,2,1,2,12,2,6,3,163,11,7,57
"2172","23","Leales","011","0130 ","2172",345,266,7,3,3,21,1,9,1,177,5,11,34
"2173","23","Leales","011","0130 ","2173",346,3,0,2,1,22,2,2,1,168,10,7,48
"2174","23","Leales","011","0131 ","2174",302,2,5,1,0,27,4,3,1,123,9,7,44
"2175","23","Leales","011","0131 ","2175",304,3,2,2,6,22,4,3,7,116,21,7,50
"2176","23","Leales","011","0131 ","2176",304,9,0,7,4,11,1,3,2,119,8,10,48
"2177","23","Leales","011","0131 ","2177",304,4,3,1,2,18,1,2,0,124,18,7,51
"2178","23","Leales","011","0131 ","2178",304,6,1,0,4,23,2,3,1,127,7,10,31
"2179","23","Leales","011","0132 ","2179",212,154,5,0,1,12,1,4,5,88,8,0,29
"2180","23","Leales","011","0132 ","2180",211,7,4,1,3,11,3,2,0,93,0,12,20
"2181","23","Leales","011","0133 ","2181",339,6,3,3,5,15,1,3,0,185,5,11,28
"2182","23","Leales","011","0133 ","2182",339,6,2,0,0,9,0,2,0,190,0,14,26
"2183","23","Leales","011","0133 ","2183",338,3,4,2,3,13,0,8,0,159,1,11,46
"2184","23","Leales","011","0133 ","2184",337,9,3,3,5,18,3,1,2,200,3,11,26
"2185","23","Leales","011","0133 ","2185",339,3,0,1,4,14,4,5,0,188,5,8,25
"2186","23","Leales","011","0133 ","2186",338,12,12,3,3,15,2,5,0,182,0,12,26
"2187","23","Leales","011","0134 ","2187",350,4,2,0,4,12,12,1,3,164,21,8,30
"2188","23","Leales","011","0134 ","2188",348,3,3,0,11,22,14,3,2,148,27,14,22
"2189","23","Leales","011","0134 ","2189",349,0,0,0,0,0,0,0,0,0,0,0,0
"2190","23","Leales","011","0134 ","2190",348,3,1,2,5,20,11,0,0,152,21,0,6
"2191","23","Leales","011","0134 ","2191",348,3,2,2,6,15,18,0,1,135,16,8,20
"2192","23","Leales","011","0134 ","2192",348,2,3,1,3,20,7,5,1,148,24,15,17
"2193","23","Leales","011","0135 ","2193",307,2,0,1,1,1,3,0,0,160,13,3,53
"2194","23","Leales","011","0135 ","2194",311,6,2,1,1,17,2,4,0,155,2,7,52
"2195","23","Leales","011","0135 ","2195",309,2,2,3,3,7,2,3,1,130,5,4,61
"2196","23","Leales","011","0135 ","2196",308,4,3,1,2,8,2,1,1,152,2,2,44
"2197","23","Leales","011","0135 ","2197",308,3,3,1,3,15,1,0,1,160,5,4,39
"2198","23","Leales","011","0135 ","2198",308,6,1,3,2,13,0,1,0,138,9,2,50
"2199","23","Leales","011","0136 ","2199",292,4,1,1,3,9,8,2,2,157,3,3,20
"2200","23","Leales","011","0136 ","2200",291,220,0,1,1,9,1,1,2,169,5,6,17
"2201","23","Leales","011","0137 ","2201",320,2,0,1,5,13,7,4,1,180,13,9,27
"2202","23","Leales","011","0137 ","2202",318,4,0,1,0,13,13,3,0,185,6,9,17
"2203","23","Leales","011","0137 ","2203",317,2,3,1,4,14,11,5,0,194,11,4,16
"2204","23","Leales","011","0137 ","2204",318,8,0,1,4,11,13,1,0,179,8,10,33
"2205","23","Leales","011","0137 ","2205",318,7,4,3,4,16,9,1,0,145,10,1,42
"2206","23","Leales","011","0137 ","2206",317,0,0,0,0,0,0,0,0,229,10,0,26
"2207","23","Leales","011","0137A","2207",299,0,9,1,3,3,11,2,1,171,2,10,27
"2208","23","Leales","011","0137A","2208",297,2,2,0,0,9,33,5,0,150,2,8,10
"2209","23","Leales","011","0137A","2209",297,2,2,0,1,9,8,2,0,174,9,6,17
"2210","23","Leales","011","0138 ","2210",274,3,1,0,2,9,4,2,0,175,5,9,11
"2211","23","Leales","011","0138 ","2211",272,3,1,0,2,5,7,1,1,165,3,3,13
"2212","23","Leales","011","0138 ","2212",273,4,5,1,2,8,0,2,0,160,7,7,19
"2213","23","Leales","011","0139 ","2213",240,4,2,0,1,3,7,4,0,123,2,8,27
"2214","23","Leales","011","0139 ","2214",240,4,7,2,1,9,5,2,1,134,1,1,10
"2215","23","Leales","011","0139 ","2215",239,4,1,0,2,7,7,0,0,155,2,3,10
"2216","23","Cruz Alta","012","0140 ","2216",336,13,5,1,0,16,5,11,3,164,5,16,24
"2217","23","Cruz Alta","012","0140 ","2217",335,6,6,4,7,15,5,5,3,166,6,6,16
"2218","23","Cruz Alta","012","0140 ","2218",334,11,9,3,2,21,2,3,1,194,6,7,17
"2219","23","Cruz Alta","012","0141 ","2219",329,3,4,9,6,27,2,3,0,173,4,9,34
"2220","23","Cruz Alta","012","0141 ","2220",329,9,2,2,6,42,4,5,2,139,5,16,37
"2221","23","Cruz Alta","012","0141 ","2221",329,2,6,3,7,29,6,0,2,174,6,4,34
"2222","23","Cruz Alta","012","0141 ","2222",329,6,2,4,1,29,2,0,0,184,4,12,30
"2223","23","Cruz Alta","012","0141 ","2223",328,6,4,2,4,33,9,4,0,132,9,14,38
"2224","23","Cruz Alta","012","0141 ","2224",328,14,6,3,6,27,2,7,0,141,13,6,42
"2225","23","Cruz Alta","012","0141 ","2225",329,2,8,4,3,30,4,4,1,161,12,19,24
"2226","23","Cruz Alta","012","0141 ","2226",329,7,8,1,4,32,3,4,0,149,7,15,34
"2227","23","Cruz Alta","012","0141 ","2227",330,8,3,2,7,18,7,1,0,150,12,8,39
"2228","23","Cruz Alta","012","0141 ","2228",330,5,0,2,4,30,9,0,3,162,8,0,47
"2229","23","Cruz Alta","012","0141 ","2229",329,5,4,3,4,39,2,1,0,167,7,9,24
"2230","23","Cruz Alta","012","0141 ","2230",329,9,2,5,4,41,5,0,1,149,9,13,33
"2231","23","Cruz Alta","012","0141 ","2231",329,8,4,2,3,24,7,4,0,151,0,9,34
"2232","23","Cruz Alta","012","0141 ","2232",329,3,4,2,4,25,10,3,0,162,8,14,33
"2233","23","Cruz Alta","012","0141 ","2233",328,68,2,3,4,18,6,6,0,165,8,6,36
"2234","23","Cruz Alta","012","0141 ","2234",326,7,4,3,7,41,2,1,0,141,9,17,28
"2235","23","Cruz Alta","012","0142 ","2235",348,5,2,2,15,38,2,4,3,138,10,15,50
"2236","23","Cruz Alta","012","0142 ","2236",347,7,4,2,14,33,5,4,1,157,9,8,37
"2237","23","Cruz Alta","012","0142 ","2237",348,7,5,5,10,40,4,9,3,119,9,6,56
"2238","23","Cruz Alta","012","0142 ","2238",347,3,3,3,13,28,14,5,2,131,9,9,60
"2239","23","Cruz Alta","012","0142 ","2239",348,4,6,7,10,38,9,15,1,143,17,7,42
"2240","23","Cruz Alta","012","0142 ","2240",348,3,2,1,11,34,10,4,2,130,12,8,59
"2241","23","Cruz Alta","012","0142 ","2241",348,0,13,1,6,24,10,1,2,135,8,13,69
"2242","23","Cruz Alta","012","0142 ","2242",349,6,8,3,6,39,7,6,0,142,11,7,51
"2243","23","Cruz Alta","012","0142 ","2243",348,4,6,3,11,32,4,5,3,123,7,7,69
"2244","23","Cruz Alta","012","0142 ","2244",348,17,0,2,13,23,7,4,3,129,11,11,51
"2245","23","Cruz Alta","012","0142 ","2245",347,1,5,4,10,26,11,8,0,136,8,8,60
"2246","23","Cruz Alta","012","0142 ","2246",348,10,10,3,13,28,8,2,1,140,10,13,48
"2247","23","Cruz Alta","012","0142 ","2247",347,6,4,5,8,24,3,3,2,148,10,13,47
"2248","23","Cruz Alta","012","0142 ","2248",347,2,8,0,16,19,7,7,4,146,10,12,51
"2249","23","Cruz Alta","012","0142 ","2249",348,1,3,2,11,24,5,5,0,150,12,10,55
"2250","23","Cruz Alta","012","0142 ","2250",349,6,6,3,9,24,7,2,1,167,10,13,35
"2251","23","Cruz Alta","012","0142 ","2251",348,4,5,2,6,42,7,6,1,139,5,11,45
"2252","23","Cruz Alta","012","0142 ","2252",348,7,4,1,14,26,4,2,2,149,10,6,50
"2253","23","Cruz Alta","012","0142 ","2253",348,7,7,3,6,38,5,2,1,143,7,16,50
"2254","23","Cruz Alta","012","0142 ","2254",349,8,3,5,9,28,7,8,1,134,8,12,54
"2255","23","Cruz Alta","012","0142 ","2255",348,3,4,3,11,27,9,5,4,132,16,12,62
"2256","23","Cruz Alta","012","0142 ","2256",348,6,2,0,15,40,8,7,0,152,6,12,45
"2257","23","Cruz Alta","012","0142 ","2257",348,7,4,1,11,27,2,4,1,153,10,17,41
"2258","23","Cruz Alta","012","0142 ","2258",350,6,5,3,7,24,6,3,1,146,9,18,49
"2259","23","Cruz Alta","012","0142 ","2259",348,8,4,1,11,26,4,5,3,136,14,15,59
"2260","23","Cruz Alta","012","0142 ","2260",348,5,2,2,15,20,4,5,2,145,7,11,48
"2261","23","Cruz Alta","012","0142 ","2261",347,2,5,4,11,39,12,8,2,146,12,11,32
"2262","23","Cruz Alta","012","0142 ","2262",347,5,5,0,12,41,4,3,1,133,13,12,51
"2263","23","Cruz Alta","012","0142 ","2263",348,12,1,4,15,31,7,3,1,135,12,11,54
"2264","23","Cruz Alta","012","0142 ","2264",348,7,7,3,12,30,7,3,0,143,17,10,36
"2265","23","Cruz Alta","012","0142 ","2265",348,6,8,2,13,38,9,3,1,136,11,21,43
"2266","23","Cruz Alta","012","0142 ","2266",349,5,8,5,9,39,8,2,1,135,9,15,46
"2267","23","Cruz Alta","012","0142 ","2267",348,3,2,4,5,33,6,3,0,128,6,11,55
"2268","23","Cruz Alta","012","0142 ","2268",347,6,4,2,9,34,2,6,2,131,10,10,65
"2269","23","Cruz Alta","012","0142 ","2269",348,1,8,6,14,40,2,5,1,120,13,5,60
"2270","23","Cruz Alta","012","0142 ","2270",347,8,4,3,7,27,3,1,1,147,9,15,57
"2271","23","Cruz Alta","012","0142 ","2271",350,1,4,0,11,38,4,3,0,146,9,7,46
"2272","23","Cruz Alta","012","0142 ","2272",348,6,6,5,8,30,2,3,1,163,11,9,43
"2273","23","Cruz Alta","012","0142 ","2273",346,6,4,5,18,25,4,7,2,133,12,13,38
"2274","23","Cruz Alta","012","0142 ","2274",347,3,2,5,19,34,6,5,1,121,10,21,49
"2275","23","Cruz Alta","012","0142 ","2275",345,0,10,5,14,35,6,0,1,120,10,4,62
"2276","23","Cruz Alta","012","0142 ","2276",347,5,3,2,7,35,5,2,1,150,7,6,53
"2277","23","Cruz Alta","012","0142 ","2277",349,8,5,4,5,40,3,6,1,135,9,10,58
"2278","23","Cruz Alta","012","0142 ","2278",347,4,7,3,13,31,8,4,1,131,12,10,64
"2279","23","Cruz Alta","012","0142 ","2279",347,1,1,1,17,32,9,4,1,126,14,7,75
"2280","23","Cruz Alta","012","0142 ","2280",346,5,10,0,9,23,4,5,0,146,18,18,42
"2281","23","Cruz Alta","012","0142 ","2281",347,2,10,1,10,22,5,7,2,138,13,15,53
"2282","23","Cruz Alta","012","0142 ","2282",348,0,5,6,11,38,11,9,2,143,11,12,37
"2283","23","Cruz Alta","012","0142 ","2283",348,8,3,2,14,27,8,7,0,124,11,12,62
"2284","23","Cruz Alta","012","0142 ","2284",347,6,2,3,16,25,5,12,1,138,8,11,57
"2285","23","Cruz Alta","012","0142 ","2285",347,0,5,4,16,29,8,4,2,125,15,19,50
"2286","23","Cruz Alta","012","0142 ","2286",347,2,3,3,12,30,3,5,0,146,10,11,48
"2287","23","Cruz Alta","012","0142 ","2287",347,2,4,1,11,32,6,4,3,139,13,16,51
"2288","23","Cruz Alta","012","0142 ","2288",347,2,4,3,19,29,3,2,1,139,12,18,62
"2289","23","Cruz Alta","012","0142 ","2289",349,8,3,0,17,26,11,6,2,134,16,8,47
"2290","23","Cruz Alta","012","0142 ","2290",347,3,3,4,10,34,5,6,1,137,14,20,50
"2291","23","Cruz Alta","012","0142 ","2291",346,4,3,1,11,35,11,10,0,146,11,12,41
"2292","23","Cruz Alta","012","0142 ","2292",348,11,3,2,16,21,2,3,2,143,5,12,56
"2293","23","Cruz Alta","012","0142 ","2293",348,5,4,3,11,21,7,4,0,136,2,15,66
"2294","23","Cruz Alta","012","0142 ","2294",347,7,6,2,7,30,7,1,1,148,9,11,43
"2295","23","Cruz Alta","012","0142 ","2295",348,2,11,3,11,25,2,7,4,158,12,13,43
"2296","23","Cruz Alta","012","0142 ","2296",349,6,5,1,11,22,9,5,0,147,16,8,45
"2297","23","Cruz Alta","012","0142 ","2297",347,5,5,4,8,21,7,4,2,165,11,20,31
"2298","23","Cruz Alta","012","0142 ","2298",347,8,3,3,13,30,5,8,1,162,6,8,48
"2299","23","Cruz Alta","012","0142 ","2299",346,3,5,2,7,24,6,4,0,155,12,7,57
"2300","23","Cruz Alta","012","0142 ","2300",346,5,3,4,16,27,4,5,0,137,10,20,50
"2301","23","Cruz Alta","012","0142 ","2301",347,8,4,0,12,23,4,2,4,149,10,10,65
"2302","23","Cruz Alta","012","0142 ","2302",346,3,2,3,15,27,4,8,1,144,2,12,65
"2303","23","Cruz Alta","012","0142 ","2303",347,4,4,1,5,39,5,7,0,129,15,7,60
"2304","23","Cruz Alta","012","0142 ","2304",346,3,4,3,12,15,4,4,1,167,11,11,46
"2305","23","Cruz Alta","012","0142 ","2305",348,8,3,3,11,25,3,7,1,127,11,9,59
"2306","23","Cruz Alta","012","0142 ","2306",346,6,4,5,11,30,5,9,2,134,12,8,52
"2307","23","Cruz Alta","012","0142 ","2307",347,3,11,1,7,38,5,6,1,127,9,11,57
"2308","23","Cruz Alta","012","0143 ","2308",340,6,6,0,17,29,5,10,1,145,12,9,38
"2309","23","Cruz Alta","012","0143 ","2309",341,4,13,1,11,40,6,3,0,136,4,9,48
"2310","23","Cruz Alta","012","0143 ","2310",341,5,4,1,13,26,3,8,0,146,15,16,47
"2311","23","Cruz Alta","012","0143 ","2311",341,4,2,2,18,23,3,7,3,114,5,9,61
"2312","23","Cruz Alta","012","0143 ","2312",341,5,4,6,15,20,10,5,0,145,5,11,49
"2313","23","Cruz Alta","012","0143 ","2313",341,1,7,3,21,23,3,2,3,153,14,8,41
"2314","23","Cruz Alta","012","0143 ","2314",341,4,10,2,20,16,5,6,1,140,16,17,46
"2315","23","Cruz Alta","012","0143 ","2315",341,6,2,2,14,24,2,3,2,159,10,9,51
"2316","23","Cruz Alta","012","0143 ","2316",342,2,8,2,25,24,3,5,4,16,5,5,44
"2317","23","Cruz Alta","012","0143 ","2317",341,5,5,3,15,29,2,5,0,141,12,6,57
"2318","23","Cruz Alta","012","0143 ","2318",341,7,4,2,25,21,3,1,1,152,4,11,45
"2319","23","Cruz Alta","012","0143 ","2319",341,5,4,2,12,19,2,5,0,161,7,8,38
"2320","23","Cruz Alta","012","0143 ","2320",340,3,6,0,21,28,2,10,1,160,7,9,35
"2321","23","Cruz Alta","012","0143 ","2321",341,4,8,3,16,25,5,2,2,139,14,13,48
"2322","23","Cruz Alta","012","0143 ","2322",341,1,4,2,21,22,3,8,0,150,9,5,58
"2323","23","Cruz Alta","012","0143 ","2323",341,3,3,5,22,19,2,4,0,149,11,17,46
"2324","23","Cruz Alta","012","0143 ","2324",341,1,2,5,14,27,1,2,0,139,11,4,63
"2325","23","Cruz Alta","012","0143 ","2325",341,5,7,1,12,20,0,9,0,129,9,7,63
"2326","23","Cruz Alta","012","0143 ","2326",340,3,2,2,16,28,3,4,3,151,20,10,36
"2327","23","Cruz Alta","012","0143 ","2327",339,6,4,1,16,20,3,1,0,147,16,5,45
"2328","23","Cruz Alta","012","0143 ","2328",342,5,5,2,22,22,7,3,2,133,9,6,66
"2329","23","Cruz Alta","012","0143 ","2329",340,3,5,3,17,20,1,3,0,142,10,8,64
"2330","23","Cruz Alta","012","0143 ","2330",338,1,3,3,14,22,4,1,1,153,12,13,51
"2331","23","Cruz Alta","012","0143 ","2331",340,3,3,3,15,26,3,2,0,148,16,10,42
"2332","23","Cruz Alta","012","0143 ","2332",340,6,9,1,7,25,0,2,1,157,7,16,34
"2333","23","Cruz Alta","012","0143 ","2333",341,3,2,3,13,31,1,4,1,136,13,9,55
"2334","23","Cruz Alta","012","0143 ","2334",340,2,2,0,16,30,2,10,1,129,11,10,56
