codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fpv,cmb,fit,mpc
23,Simoca,010,0109 ,2175,266,321,25,1,189,29,1,22
23,Simoca,010,0110 ,2176,245,282,16,0,196,23,1,9
23,Simoca,010,0110 ,2177,235,284,14,0,198,15,0,8
23,Simoca,010,0110 ,2178,237,283,25,0,181,24,1,6
23,Simoca,010,0110A,2179,277,340,29,0,205,32,1,10
23,Simoca,010,0110A,2180,282,342,27,0,214,33,2,6
23,Simoca,010,0110A,2181,283,340,32,0,209,33,2,7
23,Simoca,010,0111 ,2182,232,347,0,0,202,26,0,4
23,Simoca,010,0111 ,2183,293,349,1,0,208,41,0,43
23,Simoca,010,0111 ,2184,290,347,53,0,192,36,0,9
23,Simoca,010,0111 ,2185,298,346,50,0,198,40,0,10
23,Simoca,010,0112 ,2186,213,274,85,3,82,32,2,12
23,Simoca,010,0112 ,2187,223,274,95,0,91,22,0,15
23,Simoca,010,0113 ,2188,243,302,106,0,93,33,1,10
23,Simoca,010,0113 ,2189,145,304,101,0,0,30,0,14
23,Simoca,010,0113 ,2190,252,300,100,1,91,44,4,13
23,Simoca,010,0114 ,2191,206,302,0,0,197,9,0,0
23,Simoca,010,0114 ,2192,235,303,11,0,213,7,1,3
23,Simoca,010,0114 ,2193,245,303,14,0,208,5,1,17
23,Simoca,010,0114 ,2194,240,303,10,0,203,8,0,19
23,Simoca,010,0114 ,2195,198,303,0,2,180,8,3,7
23,Simoca,010,0114 ,2196,247,301,8,0,210,15,2,12
23,Simoca,010,0115 ,2197,242,280,38,3,179,25,0,0
23,Simoca,010,0115 ,2198,230,278,22,0,180,17,0,11
23,Simoca,010,0115 ,2199,238,279,31,0,152,34,1,20
23,Simoca,010,0115 ,2200,210,278,1,29,183,19,1,6
23,Simoca,010,0116 ,2201,273,347,36,0,192,29,4,12
23,Simoca,010,0116 ,2202,277,349,13,1,218,20,0,26
23,Simoca,010,0116 ,2203,227,347,0,0,192,33,2,0
23,Simoca,010,0116 ,2204,226,347,2,0,174,27,4,19
23,Simoca,010,0116 ,2205,271,347,24,0,201,26,1,19
23,Simoca,010,0117 ,2206,161,197,26,0,109,16,2,8
23,Simoca,010,0117 ,2207,158,196,16,0,130,6,2,4
23,Simoca,010,0118 ,2208,74,94,5,0,64,2,0,3
23,Simoca,010,0119 ,2209,0,253,0,0,0,0,0,0
23,Simoca,010,0119 ,2210,170,253,0,0,135,29,0,6
23,Simoca,010,0119 ,2211,157,255,1,1,133,21,2,0
23,Simoca,010,0120 ,2212,139,193,3,0,108,22,0,6
23,Simoca,010,0120 ,2213,154,195,25,0,95,24,0,10
23,Simoca,010,0121 ,2214,259,325,13,0,213,22,0,11
23,Simoca,010,0121 ,2215,290,326,18,0,229,17,0,26
23,Leales,011,0122 ,2216,235,278,30,0,136,36,1,32
23,Leales,011,0122 ,2217,243,276,17,1,131,48,2,45
23,Leales,011,0122 ,2218,237,275,15,1,133,43,0,46
23,Leales,011,0122 ,2219,228,280,10,0,119,60,2,37
23,Leales,011,0123 ,2220,258,294,11,0,183,38,1,25
23,Leales,011,0123 ,2221,259,293,24,0,157,43,4,31
23,Leales,011,0124 ,2222,280,347,53,5,160,41,4,22
23,Leales,011,0124 ,2223,290,345,63,0,149,54,6,18
23,Leales,011,0124 ,2224,292,345,56,3,151,58,9,18
23,Leales,011,0124 ,2225,293,346,49,3,163,55,5,21
23,Leales,011,0124 ,2226,302,343,46,1,165,63,6,22
23,Leales,011,0124 ,2227,274,344,52,2,142,52,7,21
23,Leales,011,0124 ,2228,284,348,58,0,153,66,2,5
23,Leales,011,0124 ,2229,289,343,66,1,130,73,9,11
23,Leales,011,0124 ,2230,291,344,71,2,173,45,2,0
23,Leales,011,0124 ,2231,292,347,62,2,160,49,3,18
23,Leales,011,0124 ,2232,280,343,0,13,190,67,2,21
23,Leales,011,0124 ,2233,290,343,47,3,163,55,4,21
23,Leales,011,0124 ,2234,299,346,39,0,150,62,6,42
23,Leales,011,0124 ,2235,299,344,49,1,154,72,5,19
23,Leales,011,0124 ,2236,293,343,54,1,154,46,8,31
23,Leales,011,0124 ,2237,280,342,37,2,162,49,2,30
23,Leales,011,0124 ,2238,305,347,45,3,181,47,6,26
23,Leales,011,0124 ,2239,303,344,37,6,191,46,4,25
23,Leales,011,0124 ,2240,290,344,67,5,144,58,2,19
23,Leales,011,0124 ,2241,285,346,48,0,156,45,3,33
23,Leales,011,0124 ,2242,298,345,56,1,165,56,3,18
23,Leales,011,0124 ,2243,281,343,37,6,123,89,2,30
23,Leales,011,0124 ,2244,300,346,41,5,147,59,8,45
23,Leales,011,0124 ,2245,293,346,52,1,156,52,6,27
23,Leales,011,0124 ,2246,290,344,44,4,179,40,2,25
23,Leales,011,0124 ,2247,311,345,58,0,181,52,2,18
23,Leales,011,0124 ,2248,286,343,50,2,127,72,7,30
23,Leales,011,0124 ,2249,290,343,79,4,88,47,6,70
23,Leales,011,0124 ,2250,274,344,53,6,143,56,1,21
23,Leales,011,0124 ,2251,290,341,57,1,151,63,1,18
23,Leales,011,0124 ,2252,292,342,44,2,144,60,3,41
23,Leales,011,0124 ,2253,294,346,52,1,162,60,2,18
23,Leales,011,0124 ,2254,303,342,67,1,170,48,4,14
23,Leales,011,0124 ,2255,282,345,58,5,154,55,5,10
23,Leales,011,0124 ,2256,289,341,64,3,147,51,3,24
23,Leales,011,0124 ,2257,294,344,50,2,147,74,3,20
23,Leales,011,0124 ,2258,317,343,70,0,161,52,2,32
23,Leales,011,0124 ,2259,294,342,58,1,166,58,3,9
23,Leales,011,0124 ,2260,285,345,47,3,141,54,4,39
23,Leales,011,0124 ,2261,305,345,45,2,176,42,5,37
23,Leales,011,0124 ,2262,306,343,48,1,159,70,7,22
23,Leales,011,0124 ,2263,301,343,36,3,172,53,7,33
23,Leales,011,0125 ,2264,285,330,12,0,215,32,3,23
23,Leales,011,0125 ,2265,293,330,9,0,213,32,1,38
23,Leales,011,0125 ,2266,282,331,20,0,187,43,2,30
23,Leales,011,0125 ,2267,269,330,13,0,177,30,3,46
23,Leales,011,0125 ,2268,273,329,13,0,201,25,3,31
23,Leales,011,0125 ,2269,281,330,9,0,208,20,3,41
23,Leales,011,0125 ,2270,282,327,9,0,225,20,0,28
23,Leales,011,0126 ,2271,273,319,35,0,162,56,2,18
23,Leales,011,0126 ,2272,268,318,21,0,183,46,1,17
23,Leales,011,0126 ,2273,267,319,34,2,179,37,2,15
23,Leales,011,0126A,2274,270,314,35,0,175,45,3,12
23,Leales,011,0126A,2275,261,313,38,1,150,55,2,16
23,Leales,011,0126A,2276,262,315,21,0,149,57,5,30
23,Leales,011,0126A,2277,251,313,43,1,136,45,2,25
23,Leales,011,0127 ,2278,288,327,44,0,168,42,3,31
23,Leales,011,0127 ,2279,300,328,23,1,167,45,6,59
23,Leales,011,0127 ,2280,278,327,32,0,157,41,12,36
23,Leales,011,0127 ,2281,286,329,39,0,159,46,3,39
23,Leales,011,0127 ,2282,291,329,34,0,175,38,5,39
23,Leales,011,0127 ,2283,294,326,39,2,165,46,2,42
23,Leales,011,0127 ,2284,201,328,1,0,167,29,4,0
23,Leales,011,0127 ,2285,279,326,62,4,149,31,4,33
23,Leales,011,0127 ,2286,249,331,24,2,187,31,7,0
23,Leales,011,0127 ,2287,284,325,46,3,148,51,3,36
23,Leales,011,0127 ,2288,255,326,3,4,147,48,4,53
23,Leales,011,0127 ,2289,239,325,41,0,156,38,4,0
23,Leales,011,0128 ,2290,246,330,2,3,182,24,2,36
23,Leales,011,0128 ,2291,249,327,0,0,200,18,2,29
23,Leales,011,0128 ,2292,237,328,6,6,177,20,3,31
23,Leales,011,0128 ,2293,251,328,5,1,152,51,2,41
23,Leales,011,0129 ,2294,299,347,61,1,189,47,2,0
23,Leales,011,0129 ,2295,288,346,39,0,159,55,0,35
23,Leales,011,0129 ,2296,283,343,34,2,156,54,3,36
23,Leales,011,0129 ,2297,301,346,26,0,161,74,5,35
23,Leales,011,0129 ,2298,291,348,43,0,155,54,5,34
23,Leales,011,0129 ,2299,294,347,30,2,165,59,0,40
23,Leales,011,0129 ,2300,291,347,47,8,143,61,2,38
23,Leales,011,0129 ,2301,286,346,50,2,165,38,0,33
23,Leales,011,0129 ,2302,274,345,34,0,136,54,1,49
23,Leales,011,0130 ,2303,269,320,25,0,176,38,1,29
23,Leales,011,0130 ,2304,287,320,31,0,185,42,4,25
23,Leales,011,0130 ,2305,275,317,28,0,190,31,0,26
23,Leales,011,0130 ,2306,262,318,29,0,156,46,1,30
23,Leales,011,0130 ,2307,232,318,0,0,166,33,7,26
23,Leales,011,0130 ,2308,280,322,40,0,168,47,1,24
23,Leales,011,0130 ,2309,268,317,20,0,166,55,2,25
23,Leales,011,0130 ,2310,267,320,19,1,176,44,1,27
23,Leales,011,0130 ,2311,267,320,51,0,163,43,1,9
23,Leales,011,0131 ,2312,254,313,42,1,126,54,3,29
23,Leales,011,0131 ,2313,257,312,48,0,114,63,4,28
23,Leales,011,0131 ,2314,252,313,45,2,127,58,0,22
23,Leales,011,0131 ,2315,204,313,3,0,123,44,6,28
23,Leales,011,0131 ,2316,245,312,40,0,123,42,3,37
23,Leales,011,0132 ,2317,158,210,27,0,107,11,1,12
23,Leales,011,0132 ,2318,142,209,22,3,104,10,0,6
23,Leales,011,0133 ,2319,207,334,1,0,177,27,2,0
23,Leales,011,0133 ,2320,276,337,27,0,201,28,0,20
23,Leales,011,0133 ,2321,256,333,0,0,196,31,0,29
23,Leales,011,0133 ,2322,295,338,32,0,231,14,0,18
23,Leales,011,0133 ,2323,286,336,24,0,203,34,0,25
23,Leales,011,0133 ,2324,295,334,33,0,214,31,2,15
23,Leales,011,0134 ,2325,241,305,25,0,155,33,5,23
23,Leales,011,0134 ,2326,212,307,1,0,137,32,18,24
23,Leales,011,0134 ,2327,229,307,3,2,48,155,3,20
23,Leales,011,0134 ,2328,236,306,46,0,164,26,0,0
23,Leales,011,0134 ,2329,240,306,29,0,165,24,5,17
23,Leales,011,0134 ,2330,235,303,31,2,148,35,2,19
23,Leales,011,0134 ,2331,219,304,41,0,142,33,3,0
23,Leales,011,0135 ,2332,257,339,19,2,159,46,4,29
23,Leales,011,0135 ,2333,290,343,26,0,193,51,1,19
23,Leales,011,0135 ,2334,260,340,38,3,150,55,3,14
23,Leales,011,0135 ,2335,268,338,42,0,154,43,3,26
23,Leales,011,0135 ,2336,269,338,26,0,172,48,4,19
23,Leales,011,0135 ,2337,262,336,41,1,165,42,2,12
23,Leales,011,0136 ,2338,31,296,0,0,0,30,1,0
23,Leales,011,0136 ,2339,221,294,42,1,159,14,0,6
23,Leales,011,0137 ,2340,288,338,25,2,187,52,5,19
23,Leales,011,0137 ,2341,287,336,65,2,180,40,1,1
23,Leales,011,0137 ,2342,290,339,30,2,195,32,5,28
23,Leales,011,0137 ,2343,235,335,1,1,181,42,2,9
23,Leales,011,0137 ,2344,286,337,28,0,172,58,3,25
23,Leales,011,0137 ,2345,303,337,0,0,188,85,2,28
23,Leales,011,0137A,2346,199,306,0,0,159,18,4,18
23,Leales,011,0137A,2347,255,304,68,1,163,17,5,2
23,Leales,011,0137A,2348,180,306,0,0,138,25,0,17
23,Leales,011,0138 ,2349,246,295,30,0,183,28,5,0
23,Leales,011,0138 ,2350,250,296,27,0,195,21,0,7
23,Leales,011,0138 ,2351,244,296,24,0,170,28,0,22
23,Leales,011,0139 ,2352,217,260,21,1,154,27,3,12
23,Leales,011,0139 ,2353,209,260,29,1,163,13,0,4
23,Leales,011,0139 ,2354,205,261,11,0,173,15,2,4
23,Cruz Alta,012,0140 ,2355,234,284,54,0,120,35,3,22
23,Cruz Alta,012,0140 ,2356,219,284,44,0,123,24,0,28
23,Cruz Alta,012,0140 ,2357,150,284,0,0,126,24,0,0
23,Cruz Alta,012,0141 ,2358,275,342,37,0,176,41,1,20
23,Cruz Alta,012,0141 ,2359,238,345,0,0,144,62,7,25
23,Cruz Alta,012,0141 ,2360,285,342,61,0,162,41,4,17
23,Cruz Alta,012,0141 ,2361,255,344,4,4,159,35,3,54
23,Cruz Alta,012,0141 ,2362,280,345,51,3,139,45,5,40
23,Cruz Alta,012,0141 ,2363,270,344,73,0,122,52,2,21
23,Cruz Alta,012,0141 ,2364,296,340,60,4,136,54,6,40
23,Cruz Alta,012,0141 ,2365,250,340,0,0,158,44,4,44
23,Cruz Alta,012,0141 ,2366,284,340,56,0,129,58,8,33
23,Cruz Alta,012,0141 ,2367,287,342,95,5,146,42,4,0
23,Cruz Alta,012,0141 ,2368,249,340,10,0,153,54,6,26
23,Cruz Alta,012,0141 ,2369,284,343,51,0,148,50,5,30
23,Cruz Alta,012,0141 ,2370,282,342,50,5,136,58,5,33
23,Cruz Alta,012,0141 ,2371,273,341,3,4,191,52,7,20
23,Cruz Alta,012,0141 ,2372,276,342,43,2,148,42,7,36
23,Cruz Alta,012,0141 ,2373,284,343,56,2,135,69,3,21
23,Cruz Alta,012,0141 ,2374,282,343,36,0,146,46,3,51
23,Cruz Alta,012,0141 ,2375,280,340,99,1,149,28,4,0
23,Cruz Alta,012,0142 ,2376,289,348,44,1,132,72,5,36
23,Cruz Alta,012,0142 ,2377,125,351,0,0,17,62,6,40
23,Cruz Alta,012,0142 ,2378,217,350,0,1,115,65,6,31
23,Cruz Alta,012,0142 ,2379,298,351,52,2,134,81,5,26
23,Cruz Alta,012,0142 ,2380,296,351,99,1,123,70,4,0
23,Cruz Alta,012,0142 ,2381,230,353,0,1,108,80,3,39
23,Cruz Alta,012,0142 ,2382,286,347,34,0,128,75,8,41
23,Cruz Alta,012,0142 ,2383,289,348,63,2,107,83,7,29
23,Cruz Alta,012,0142 ,2384,295,348,48,2,131,70,6,40
23,Cruz Alta,012,0142 ,2385,250,349,0,0,121,90,5,34
23,Cruz Alta,012,0142 ,2386,288,350,75,1,101,75,7,30
23,Cruz Alta,012,0142 ,2387,286,351,56,0,137,55,4,34
23,Cruz Alta,012,0142 ,2388,299,351,42,0,131,80,7,39
23,Cruz Alta,012,0142 ,2389,287,352,42,2,129,64,5,47
23,Cruz Alta,012,0142 ,2390,250,352,0,0,135,59,4,52
23,Cruz Alta,012,0142 ,2391,294,348,58,4,111,75,8,42
23,Cruz Alta,012,0142 ,2392,289,350,46,4,136,63,6,38
23,Cruz Alta,012,0142 ,2393,289,354,60,2,127,57,7,38
23,Cruz Alta,012,0142 ,2394,308,354,55,0,142,54,5,52
23,Cruz Alta,012,0142 ,2395,289,353,102,0,110,70,7,0
23,Cruz Alta,012,0142 ,2396,277,352,45,2,124,54,12,42
23,Cruz Alta,012,0142 ,2397,286,350,46,3,120,54,10,56
23,Cruz Alta,012,0142 ,2398,284,350,47,1,108,80,3,46
23,Cruz Alta,012,0142 ,2399,283,349,54,2,106,67,6,50
23,Cruz Alta,012,0142 ,2400,306,353,49,1,143,78,4,32
23,Cruz Alta,012,0142 ,2401,293,354,47,2,122,67,6,51
23,Cruz Alta,012,0142 ,2402,294,348,63,1,129,57,5,40
23,Cruz Alta,012,0142 ,2403,278,351,49,1,116,62,8,43
23,Cruz Alta,012,0142 ,2404,284,350,44,4,92,81,15,52
23,Cruz Alta,012,0142 ,2405,64,351,35,2,7,8,12,2
23,Cruz Alta,012,0142 ,2406,290,349,62,0,115,71,8,34
23,Cruz Alta,012,0142 ,2407,297,354,39,4,140,65,3,50
23,Cruz Alta,012,0142 ,2408,287,353,42,1,138,66,7,34
23,Cruz Alta,012,0142 ,2409,285,348,40,3,121,64,8,52
23,Cruz Alta,012,0142 ,2410,234,352,8,4,109,62,12,43
23,Cruz Alta,012,0142 ,2411,279,348,50,0,101,63,8,57
23,Cruz Alta,012,0142 ,2412,230,355,1,1,137,58,7,27
23,Cruz Alta,012,0142 ,2413,371,347,44,10,127,60,13,127
23,Cruz Alta,012,0142 ,2414,236,349,0,0,133,67,5,31
23,Cruz Alta,012,0142 ,2415,278,350,53,0,101,85,9,30
23,Cruz Alta,012,0142 ,2416,294,352,70,0,136,62,8,18
23,Cruz Alta,012,0142 ,2417,303,350,52,3,132,73,4,42
23,Cruz Alta,012,0142 ,2418,291,350,48,0,146,56,1,40
23,Cruz Alta,012,0142 ,2419,284,348,51,3,131,56,6,40
23,Cruz Alta,012,0142 ,2420,298,351,76,1,111,69,10,32
23,Cruz Alta,012,0142 ,2421,291,349,65,0,104,78,8,36
23,Cruz Alta,012,0142 ,2422,276,350,61,0,103,83,3,26
23,Cruz Alta,012,0142 ,2423,237,353,0,0,131,66,4,36
23,Cruz Alta,012,0142 ,2424,289,349,56,1,105,75,7,46
23,Cruz Alta,012,0142 ,2425,197,351,0,0,129,62,6,0
23,Cruz Alta,012,0142 ,2426,284,349,42,0,117,88,9,28
23,Cruz Alta,012,0142 ,2427,293,349,53,2,96,97,13,34
23,Cruz Alta,012,0142 ,2428,290,349,50,4,163,45,7,25
23,Cruz Alta,012,0142 ,2429,287,346,69,3,126,54,15,23
23,Cruz Alta,012,0142 ,2430,236,350,3,2,126,70,3,34
23,Cruz Alta,012,0142 ,2431,293,350,61,0,103,82,9,38
23,Cruz Alta,012,0142 ,2432,267,352,44,1,115,70,6,32
23,Cruz Alta,012,0142 ,2433,285,349,50,0,125,57,8,45
23,Cruz Alta,012,0142 ,2434,282,347,59,2,99,68,8,48
23,Cruz Alta,012,0142 ,2435,295,349,68,2,142,47,4,34
23,Cruz Alta,012,0142 ,2436,287,350,60,1,118,72,10,27
23,Cruz Alta,012,0142 ,2437,295,354,57,2,133,69,5,31
23,Cruz Alta,012,0142 ,2438,250,349,41,1,133,69,7,0
23,Cruz Alta,012,0142 ,2439,274,353,48,0,112,66,9,39
23,Cruz Alta,012,0142 ,2440,293,348,60,0,145,54,7,27
23,Cruz Alta,012,0142 ,2441,229,347,0,0,117,74,4,34
23,Cruz Alta,012,0142 ,2442,283,351,49,0,116,68,6,44
23,Cruz Alta,012,0142 ,2443,292,353,46,4,132,78,4,32
23,Cruz Alta,012,0142 ,2444,275,348,54,6,109,63,5,44
23,Cruz Alta,012,0142 ,2445,230,350,5,1,124,61,4,36
23,Cruz Alta,012,0142 ,2446,277,353,39,3,149,48,1,40
23,Cruz Alta,012,0142 ,2447,289,349,38,3,154,63,2,32
23,Cruz Alta,012,0142 ,2448,229,349,0,1,143,47,5,34
23,Cruz Alta,012,0142 ,2449,230,349,1,1,132,54,6,37
23,Cruz Alta,012,0142 ,2450,274,350,48,2,117,67,3,39
23,Cruz Alta,012,0142 ,2451,287,354,61,0,115,54,8,49
23,Cruz Alta,012,0142 ,2452,287,350,43,2,133,53,7,51
23,Cruz Alta,012,0142 ,2453,291,346,34,1,122,83,8,44
23,Cruz Alta,012,0142 ,2454,259,348,7,0,120,81,6,45
23,Cruz Alta,012,0142 ,2455,241,349,0,1,139,55,10,37
23,Cruz Alta,012,0142 ,2456,284,348,33,0,149,61,6,35
23,Cruz Alta,012,0142 ,2457,302,351,52,0,121,82,6,41
23,Cruz Alta,012,0142 ,2458,296,349,68,2,113,69,7,39
23,Cruz Alta,012,0142 ,2459,239,350,1,0,100,80,2,56
23,Cruz Alta,012,0143 ,2460,274,345,63,1,123,55,8,25
23,Cruz Alta,012,0143 ,2461,272,346,49,7,114,84,3,22
23,Cruz Alta,012,0143 ,2462,296,348,74,1,134,60,8,20
23,Cruz Alta,012,0143 ,2463,236,346,0,0,122,72,8,34
23,Cruz Alta,012,0143 ,2464,291,346,84,0,127,68,4,8
23,Cruz Alta,012,0143 ,2465,283,343,51,4,126,70,7,29
23,Cruz Alta,012,0143 ,2466,283,345,53,1,136,56,10,28
23,Cruz Alta,012,0143 ,2467,285,346,51,4,157,57,8,12
23,Cruz Alta,012,0143 ,2468,291,347,48,4,151,69,8,15
23,Cruz Alta,012,0143 ,2469,228,347,0,1,129,70,14,15
23,Cruz Alta,012,0143 ,2470,281,344,59,0,147,49,5,21
23,Cruz Alta,012,0143 ,2471,282,345,46,0,137,69,4,26
23,Cruz Alta,012,0143 ,2472,287,346,41,5,144,71,5,26
23,Cruz Alta,012,0143 ,2473,290,344,62,2,151,45,11,21
23,Cruz Alta,012,0143 ,2474,297,344,55,3,133,68,6,35
23,Cruz Alta,012,0143 ,2475,270,347,56,2,123,62,9,20
23,Cruz Alta,012,0143 ,2476,289,345,66,0,117,76,6,24
23,Cruz Alta,012,0143 ,2477,223,345,2,0,118,61,14,28
23,Cruz Alta,012,0143 ,2478,179,345,0,0,118,52,9,0
23,Cruz Alta,012,0143 ,2479,279,340,67,1,130,64,4,14
23,Cruz Alta,012,0143 ,2480,274,343,38,0,106,85,7,38
23,Cruz Alta,012,0143 ,2481,234,346,0,0,122,78,6,28
23,Cruz Alta,012,0143 ,2482,276,345,61,0,118,59,17,21
23,Cruz Alta,012,0143 ,2483,275,343,54,0,137,43,7,34
23,Cruz Alta,012,0143 ,2484,271,342,70,1,112,62,10,17
23,Cruz Alta,012,0143 ,2485,209,346,0,0,101,75,10,23
23,Cruz Alta,012,0143 ,2486,245,342,0,0,135,76,6,28
23,Cruz Alta,012,0143 ,2487,225,345,3,0,148,57,5,12
23,Cruz Alta,012,0143 ,2488,288,345,67,0,128,63,9,21
23,Cruz Alta,012,0144 ,2489,289,345,45,2,129,65,12,38
23,Cruz Alta,012,0144 ,2490,226,345,4,3,99,72,11,40
23,Cruz Alta,012,0144 ,2491,279,342,61,1,105,67,9,37
23,Cruz Alta,012,0144 ,2492,232,340,0,0,116,109,7,0
23,Cruz Alta,012,0144 ,2493,284,343,44,2,102,98,3,37
23,Cruz Alta,012,0144 ,2494,295,342,40,1,113,83,6,53
23,Cruz Alta,012,0144 ,2495,291,343,51,0,121,79,4,36
23,Cruz Alta,012,0144 ,2496,273,338,40,0,103,76,13,41
23,Cruz Alta,012,0144 ,2497,189,345,2,0,116,65,6,0
23,Cruz Alta,012,0144 ,2498,279,344,42,2,131,66,11,29
23,Cruz Alta,012,0144 ,2499,284,346,42,1,103,82,7,50
23,Cruz Alta,012,0144 ,2500,291,342,38,0,131,66,10,46
23,Cruz Alta,012,0144 ,2501,282,345,46,0,117,70,6,43
23,Cruz Alta,012,0144 ,2502,293,344,69,0,123,62,11,28
23,Cruz Alta,012,0144 ,2503,293,340,42,1,129,69,7,46
23,Cruz Alta,012,0144 ,2504,284,341,59,1,98,80,12,35
23,Cruz Alta,012,0144 ,2505,237,342,0,0,116,76,8,37
23,Cruz Alta,012,0144 ,2506,291,340,52,1,132,59,13,35
23,Cruz Alta,012,0144 ,2507,290,344,40,0,117,92,14,27
23,Cruz Alta,012,0144 ,2508,296,341,54,4,119,86,8,29
23,Cruz Alta,012,0144 ,2509,295,341,45,0,117,87,9,37
23,Cruz Alta,012,0144 ,2510,241,344,2,2,136,68,10,25
23,Cruz Alta,012,0144 ,2511,289,348,57,3,116,76,10,30
23,Cruz Alta,012,0144 ,2512,306,339,57,1,122,77,8,42
23,Cruz Alta,012,0144 ,2513,306,342,51,0,126,88,5,36
23,Cruz Alta,012,0144 ,2514,236,341,0,0,125,67,11,33
23,Cruz Alta,012,0144 ,2515,275,341,57,2,89,81,10,38
23,Cruz Alta,012,0144 ,2516,278,340,45,4,115,76,8,34
23,Cruz Alta,012,0144 ,2517,290,341,51,1,112,89,6,32
23,Cruz Alta,012,0144 ,2518,289,339,45,2,120,85,7,32
23,Cruz Alta,012,0144 ,2519,277,341,63,2,93,80,10,31
23,Cruz Alta,012,0144 ,2520,294,341,43,1,119,86,5,41
23,Cruz Alta,012,0144 ,2521,287,340,67,1,93,79,15,33
23,Cruz Alta,012,0144 ,2522,270,341,48,4,109,71,7,35
23,Cruz Alta,012,0144 ,2523,290,340,48,3,111,82,18,31
23,Cruz Alta,012,0144 ,2524,294,341,53,1,126,79,11,25
23,Cruz Alta,012,0144 ,2525,285,344,42,1,103,98,14,28
23,Cruz Alta,012,0145 ,2526,227,348,0,0,119,65,5,38
23,Cruz Alta,012,0145 ,2527,237,345,1,3,117,65,10,44
23,Cruz Alta,012,0145 ,2528,295,347,51,1,154,63,5,22
23,Cruz Alta,012,0145 ,2529,286,345,50,1,144,64,4,24
23,Cruz Alta,012,0145 ,2530,289,346,48,2,149,54,5,33
23,Cruz Alta,012,0145 ,2531,247,350,0,0,150,56,7,34
23,Cruz Alta,012,0145 ,2532,300,348,48,3,118,67,9,58
23,Cruz Alta,012,0145 ,2533,286,344,62,1,144,52,4,24
23,Cruz Alta,012,0145 ,2534,268,348,11,3,148,72,10,27
23,Cruz Alta,012,0145 ,2535,295,345,55,0,150,56,9,25
23,Cruz Alta,012,0145 ,2536,366,344,171,2,128,61,4,2
23,Cruz Alta,012,0145 ,2537,283,346,64,4,133,56,3,27
23,Cruz Alta,012,0145 ,2538,225,346,0,0,140,47,4,34
23,Cruz Alta,012,0145 ,2539,189,344,0,0,114,66,9,0
23,Cruz Alta,012,0145 ,2540,277,344,51,1,143,59,5,19
23,Cruz Alta,012,0145 ,2541,284,348,51,1,148,62,3,20
23,Cruz Alta,012,0145 ,2542,270,345,51,3,115,57,6,41
23,Cruz Alta,012,0145 ,2543,291,351,61,1,139,49,7,35
23,Cruz Alta,012,0145 ,2544,301,348,67,1,152,49,5,28
23,Cruz Alta,012,0145 ,2545,288,343,53,4,138,67,4,26
23,Cruz Alta,012,0145 ,2546,286,346,54,1,126,67,7,32
23,Cruz Alta,012,0145 ,2547,287,344,61,1,127,56,3,40
23,Cruz Alta,012,0145 ,2548,294,346,53,0,145,54,6,36
23,Cruz Alta,012,0145 ,2549,283,345,76,1,138,58,10,1
23,Cruz Alta,012,0145 ,2550,237,344,2,2,138,66,4,27
23,Cruz Alta,012,0145 ,2551,281,347,47,1,148,48,9,29
23,Cruz Alta,012,0145 ,2552,231,346,5,2,130,54,5,37
23,Cruz Alta,012,0145 ,2553,287,343,57,1,139,61,5,25
23,Cruz Alta,012,0145 ,2554,275,341,79,1,114,52,7,23
23,Cruz Alta,012,0145 ,2555,293,346,61,2,125,72,5,30
23,Cruz Alta,012,0145 ,2556,271,345,37,1,141,58,3,32
23,Cruz Alta,012,0145 ,2557,270,346,52,1,126,62,7,23
23,Cruz Alta,012,0145 ,2558,278,346,49,1,138,56,3,32
23,Cruz Alta,012,0145 ,2559,297,345,44,0,165,48,6,34
23,Cruz Alta,012,0145 ,2560,288,344,47,0,141,95,5,0
23,Cruz Alta,012,0145 ,2561,281,347,97,2,132,46,6,0
23,Cruz Alta,012,0145 ,2562,272,342,32,0,139,66,5,30
23,Cruz Alta,012,0145 ,2563,284,345,66,2,128,66,3,21
23,Cruz Alta,012,0145 ,2564,297,350,47,0,145,72,3,30
23,Cruz Alta,012,0146 ,2565,294,349,58,0,135,62,6,33
23,Cruz Alta,012,0146 ,2566,291,349,86,0,140,56,9,0
23,Cruz Alta,012,0146 ,2567,288,352,55,0,127,59,10,37
23,Cruz Alta,012,0146 ,2568,280,353,52,2,126,56,6,40
23,Cruz Alta,012,0146 ,2569,279,349,49,6,144,54,2,30
23,Cruz Alta,012,0146 ,2570,288,347,67,0,128,56,8,29
23,Cruz Alta,012,0146 ,2571,256,350,0,0,127,88,5,36
23,Cruz Alta,012,0146 ,2572,233,347,0,0,160,69,4,0
23,Cruz Alta,012,0146 ,2573,298,351,74,0,132,47,11,34
23,Cruz Alta,012,0146 ,2574,293,349,58,0,144,56,9,26
23,Cruz Alta,012,0146 ,2575,242,349,1,2,121,69,0,51
23,Cruz Alta,012,0146 ,2576,210,350,0,0,123,53,5,29
23,Cruz Alta,012,0146 ,2577,295,348,53,2,126,64,5,47
23,Cruz Alta,012,0146 ,2578,279,348,50,0,114,61,5,49
23,Cruz Alta,012,0146 ,2579,285,348,64,0,127,51,10,33
23,Cruz Alta,012,0146 ,2580,158,351,0,0,134,22,2,0
