codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fr,fit,cmb,pj
23,Simoca,010,0112 ,2255,206,260,0,1,20,7,57,122
23,Simoca,010,0112 ,2256,208,260,1,0,28,3,37,139
23,Simoca,010,0113 ,2257,245,306,1,0,33,6,47,158
23,Simoca,010,0113 ,2258,254,306,0,2,45,4,63,142
23,Simoca,010,0113 ,2259,251,305,0,1,32,8,49,162
23,Simoca,010,0114 ,2260,233,310,1,1,6,1,21,204
23,Simoca,010,0114 ,2261,245,310,1,2,7,4,12,221
23,Simoca,010,0114 ,2262,252,310,1,1,13,6,21,211
23,Simoca,010,0114 ,2263,251,309,0,0,15,3,27,206
23,Simoca,010,0114 ,2264,227,309,1,0,12,9,28,177
23,Simoca,010,0114 ,2265,251,309,5,0,13,1,28,204
23,Simoca,010,0115 ,2266,219,265,0,4,9,7,34,169
23,Simoca,010,0115 ,2267,210,265,4,1,20,5,21,160
23,Simoca,010,0115 ,2268,216,264,0,0,22,3,48,143
23,Simoca,010,0115 ,2269,218,264,0,1,12,5,25,176
23,Simoca,010,0116 ,2270,271,336,2,3,23,14,44,188
23,Simoca,010,0116 ,2271,264,336,2,3,17,0,39,206
23,Simoca,010,0116 ,2272,276,336,1,1,21,3,64,187
23,Simoca,010,0116 ,2273,266,335,0,0,22,8,46,190
23,Simoca,010,0116 ,2274,265,335,2,3,7,1,35,220
23,Simoca,010,0117 ,2275,151,190,0,0,11,1,19,120
23,Simoca,010,0117 ,2276,150,189,0,0,6,3,17,124
23,Simoca,010,0118 ,2277,76,96,0,0,3,1,7,65
23,Simoca,010,0119 ,2278,197,256,1,1,12,6,50,128
23,Simoca,010,0119 ,2279,196,256,0,0,23,3,35,135
23,Simoca,010,0119 ,2280,187,255,3,0,11,4,29,140
23,Simoca,010,0120 ,2281,145,192,2,0,12,0,22,109
23,Simoca,010,0120 ,2282,146,191,1,0,12,1,24,108
23,Simoca,010,0121 ,2283,255,328,0,0,13,3,30,209
23,Simoca,010,0121 ,2284,279,328,1,0,13,7,41,217
23,Leales,011,0122 ,2285,252,295,1,1,22,2,80,147
23,Leales,011,0122 ,2286,258,295,1,0,27,4,83,143
23,Leales,011,0122 ,2287,246,295,0,2,20,5,84,137
23,Leales,011,0122 ,2288,261,294,2,3,22,13,95,129
23,Leales,011,0123 ,2289,256,299,0,0,26,3,53,174
23,Leales,011,0123 ,2290,261,299,0,0,22,7,59,173
23,Leales,011,0124 ,2291,292,343,4,8,16,4,104,164
23,Leales,011,0124 ,2292,296,343,2,4,30,8,107,149
23,Leales,011,0124 ,2293,295,343,2,6,29,11,129,124
23,Leales,011,0124 ,2294,290,343,2,4,20,4,110,154
23,Leales,011,0124 ,2295,285,343,3,7,18,9,136,119
23,Leales,011,0124 ,2296,292,343,1,5,21,10,112,148
23,Leales,011,0124 ,2297,295,343,1,5,17,7,103,167
23,Leales,011,0124 ,2298,286,343,1,2,18,7,137,123
23,Leales,011,0124 ,2299,286,343,2,6,21,11,115,137
23,Leales,011,0124 ,2300,284,343,1,7,19,10,114,140
23,Leales,011,0124 ,2301,284,343,0,9,17,3,112,152
23,Leales,011,0124 ,2302,304,343,1,4,16,13,131,143
23,Leales,011,0124 ,2303,306,343,1,0,20,10,137,138
23,Leales,011,0124 ,2304,299,343,3,0,31,8,120,137
23,Leales,011,0124 ,2305,292,342,2,4,18,9,139,124
23,Leales,011,0124 ,2306,289,342,1,4,26,7,111,144
23,Leales,011,0124 ,2307,272,342,0,3,11,5,107,149
23,Leales,011,0124 ,2308,300,342,0,3,25,6,80,189
23,Leales,011,0124 ,2309,298,342,2,3,20,13,97,166
23,Leales,011,0124 ,2310,283,342,1,1,19,14,103,146
23,Leales,011,0124 ,2311,292,342,3,2,25,10,102,152
23,Leales,011,0124 ,2312,294,342,3,2,26,12,96,157
23,Leales,011,0124 ,2313,303,342,0,2,23,4,140,136
23,Leales,011,0124 ,2314,293,342,0,5,24,8,119,142
23,Leales,011,0124 ,2315,293,342,1,5,14,16,101,161
23,Leales,011,0124 ,2316,296,342,0,3,22,3,96,175
23,Leales,011,0124 ,2317,300,342,1,3,17,4,113,165
23,Leales,011,0124 ,2318,286,342,2,5,22,12,114,136
23,Leales,011,0124 ,2319,282,342,0,7,23,9,122,128
23,Leales,011,0124 ,2320,282,342,2,8,25,13,133,109
23,Leales,011,0124 ,2321,291,342,1,7,13,10,136,131
23,Leales,011,0124 ,2322,286,342,1,2,19,13,119,134
23,Leales,011,0124 ,2323,288,342,1,2,24,7,118,138
23,Leales,011,0124 ,2324,296,342,0,2,28,4,110,154
23,Leales,011,0124 ,2325,281,342,1,5,26,8,99,147
23,Leales,011,0124 ,2326,284,342,2,1,31,10,93,148
23,Leales,011,0124 ,2327,290,342,4,5,14,9,114,149
23,Leales,011,0124 ,2328,280,342,0,4,16,14,130,120
23,Leales,011,0124 ,2329,302,342,1,3,18,6,99,178
23,Leales,011,0124 ,2330,286,342,0,7,22,7,108,149
23,Leales,011,0124 ,2331,284,342,0,2,22,4,113,145
23,Leales,011,0124 ,2332,294,342,1,2,19,10,95,169
23,Leales,011,0124 ,2333,294,342,3,4,23,12,129,127
23,Leales,011,0124 ,2334,294,342,1,5,19,16,120,138
23,Leales,011,0125 ,2335,288,345,1,1,29,6,44,208
23,Leales,011,0125 ,2336,297,345,1,2,22,6,44,224
23,Leales,011,0125 ,2337,289,344,0,2,28,7,74,180
23,Leales,011,0125 ,2338,280,344,1,2,14,9,52,204
23,Leales,011,0125 ,2339,277,344,0,3,10,9,36,222
23,Leales,011,0125 ,2340,284,344,1,0,23,6,61,193
23,Leales,011,0125 ,2341,284,344,1,1,25,6,35,217
23,Leales,011,0126 ,2342,280,336,0,1,49,6,61,164
23,Leales,011,0126 ,2343,270,335,3,3,35,9,48,175
23,Leales,011,0126 ,2344,278,335,0,3,49,8,36,185
23,Leales,011,0126A,2345,271,329,1,1,42,13,55,160
23,Leales,011,0126A,2346,267,329,0,1,34,10,65,158
23,Leales,011,0126A,2347,259,329,1,2,39,18,66,135
23,Leales,011,0126A,2348,266,328,0,1,49,12,69,136
23,Leales,011,0127 ,2349,286,349,5,5,30,5,61,185
23,Leales,011,0127 ,2350,305,349,0,0,35,6,80,184
23,Leales,011,0127 ,2351,300,349,1,2,34,7,77,181
23,Leales,011,0127 ,2352,291,349,1,3,34,14,70,172
23,Leales,011,0127 ,2353,295,349,4,6,35,8,63,185
23,Leales,011,0127 ,2354,306,349,2,5,29,11,73,191
23,Leales,011,0127 ,2355,288,349,1,3,24,11,74,178
23,Leales,011,0127 ,2356,294,349,3,5,29,5,65,192
23,Leales,011,0127 ,2357,299,348,4,1,30,9,56,200
23,Leales,011,0127 ,2358,291,348,3,2,41,7,79,161
23,Leales,011,0127 ,2359,288,348,7,9,36,6,84,155
23,Leales,011,0127 ,2360,297,348,0,1,29,15,77,176
23,Leales,011,0128 ,2361,266,322,1,7,37,1,63,164
23,Leales,011,0128 ,2362,268,322,2,1,28,4,39,195
23,Leales,011,0128 ,2363,254,321,1,5,24,9,44,176
23,Leales,011,0128 ,2364,261,321,4,0,40,4,85,128
23,Leales,011,0129 ,2365,249,316,0,7,26,9,60,154
23,Leales,011,0129 ,2366,266,316,2,3,39,10,80,135
23,Leales,011,0129 ,2367,248,316,2,5,28,8,61,149
23,Leales,011,0129 ,2368,261,316,0,3,21,14,88,138
23,Leales,011,0129 ,2369,261,316,2,3,24,9,78,148
23,Leales,011,0129 ,2370,247,316,0,3,28,11,71,137
23,Leales,011,0129 ,2371,245,316,4,4,17,5,78,141
23,Leales,011,0129 ,2372,251,316,1,7,35,4,75,136
23,Leales,011,0129 ,2373,254,316,1,3,23,3,59,168
23,Leales,011,0129 ,2374,245,315,3,4,31,8,68,135
23,Leales,011,0130 ,2375,273,333,2,0,31,7,52,181
23,Leales,011,0130 ,2376,282,332,0,5,32,5,49,196
23,Leales,011,0130 ,2377,275,332,2,3,28,9,55,181
23,Leales,011,0130 ,2378,276,332,2,0,31,12,61,170
23,Leales,011,0130 ,2379,252,332,1,2,32,7,43,169
23,Leales,011,0130 ,2380,277,332,1,1,31,13,62,170
23,Leales,011,0130 ,2381,275,332,0,1,36,10,63,166
23,Leales,011,0130 ,2382,267,332,2,2,35,7,60,163
23,Leales,011,0130 ,2383,281,332,1,1,38,7,54,181
23,Leales,011,0131 ,2384,251,315,1,1,34,9,76,131
23,Leales,011,0131 ,2385,262,315,4,1,41,11,80,126
23,Leales,011,0131 ,2386,237,314,9,1,12,13,70,133
23,Leales,011,0131 ,2387,241,314,2,2,26,6,83,124
23,Leales,011,0131 ,2388,249,313,0,1,22,17,69,141
23,Leales,011,0132 ,2389,159,208,1,0,12,5,29,112
23,Leales,011,0132 ,2390,142,207,0,1,20,4,18,100
23,Leales,011,0133 ,2391,278,347,2,2,25,8,49,194
23,Leales,011,0133 ,2392,284,347,1,1,27,5,37,214
23,Leales,011,0133 ,2393,271,346,2,2,31,4,42,192
23,Leales,011,0133 ,2394,292,346,1,3,27,5,33,226
23,Leales,011,0133 ,2395,293,346,1,2,22,4,37,229
23,Leales,011,0133 ,2396,291,346,4,0,28,4,35,220
23,Leales,011,0134 ,2397,254,312,1,2,31,15,50,157
23,Leales,011,0134 ,2398,236,311,0,1,20,19,51,146
23,Leales,011,0134 ,2399,240,311,2,1,26,10,32,170
23,Leales,011,0134 ,2400,230,311,0,2,31,13,24,162
23,Leales,011,0134 ,2401,244,311,2,3,23,19,26,174
23,Leales,011,0134 ,2402,238,311,1,2,23,13,45,156
23,Leales,011,0134 ,2403,243,311,0,0,27,12,39,165
23,Leales,011,0135 ,2404,261,349,1,3,22,5,86,147
23,Leales,011,0135 ,2405,283,349,1,4,20,5,69,188
23,Leales,011,0135 ,2406,272,350,3,1,11,14,87,157
23,Leales,011,0135 ,2407,270,349,0,3,19,6,85,160
23,Leales,011,0135 ,2408,258,349,0,2,20,5,74,159
23,Leales,011,0135 ,2409,271,349,2,1,25,2,71,171
23,Leales,011,0136 ,2410,226,297,0,1,14,1,48,163
23,Leales,011,0136 ,2411,223,297,1,1,11,0,38,173
23,Leales,011,0137 ,2412,261,314,0,4,25,15,58,163
23,Leales,011,0137 ,2413,265,314,0,5,25,11,49,180
23,Leales,011,0137 ,2414,251,314,0,2,27,13,46,165
23,Leales,011,0137 ,2415,265,313,2,2,29,11,48,175
23,Leales,011,0137 ,2416,258,314,2,4,20,11,69,156
23,Leales,011,0137 ,2417,246,313,2,4,27,12,56,149
23,Leales,011,0137 ,2418,267,313,2,1,27,6,51,181
23,Leales,011,0137A,2419,254,311,0,3,22,5,46,181
23,Leales,011,0137A,2420,243,311,1,3,33,5,41,163
23,Leales,011,0137A,2421,238,311,2,3,23,5,58,150
23,Leales,011,0138 ,2422,255,307,0,0,9,5,33,208
23,Leales,011,0138 ,2423,253,306,0,0,19,6,20,208
23,Leales,011,0138 ,2424,248,306,0,2,23,12,38,175
23,Leales,011,0139 ,2425,227,280,0,2,13,18,32,164
23,Leales,011,0139 ,2426,214,280,0,1,13,17,17,167
23,Leales,011,0139 ,2427,225,279,1,2,16,12,15,181
23,Cruz Alta,012,0140 ,2428,215,260,1,2,42,5,35,132
23,Cruz Alta,012,0140 ,2429,196,259,1,0,30,4,24,137
23,Cruz Alta,012,0140 ,2430,218,259,0,0,36,3,12,167
23,Cruz Alta,012,0141 ,2431,276,338,0,2,62,6,35,173
23,Cruz Alta,012,0141 ,2432,276,339,2,4,58,5,65,146
23,Cruz Alta,012,0141 ,2433,267,338,1,2,64,5,35,162
23,Cruz Alta,012,0141 ,2434,276,339,2,2,60,10,31,173
23,Cruz Alta,012,0141 ,2435,281,338,0,2,68,8,49,156
23,Cruz Alta,012,0141 ,2436,275,338,1,4,65,8,59,142
23,Cruz Alta,012,0141 ,2437,268,338,4,0,44,5,55,160
23,Cruz Alta,012,0141 ,2438,289,338,2,1,83,9,51,144
23,Cruz Alta,012,0141 ,2439,279,338,1,1,65,11,52,150
23,Cruz Alta,012,0141 ,2440,273,338,3,3,59,10,63,138
23,Cruz Alta,012,0141 ,2441,289,338,2,4,80,7,63,137
23,Cruz Alta,012,0141 ,2442,280,338,3,3,49,10,53,165
23,Cruz Alta,012,0141 ,2443,270,338,2,1,54,9,62,143
23,Cruz Alta,012,0141 ,2444,285,338,0,5,64,8,61,152
23,Cruz Alta,012,0141 ,2445,268,338,4,5,65,7,52,140
23,Cruz Alta,012,0141 ,2446,261,338,1,3,58,14,38,150
23,Cruz Alta,012,0141 ,2447,282,338,3,5,74,5,59,141
23,Cruz Alta,012,0141 ,2448,283,337,1,2,54,5,63,160
23,Cruz Alta,012,0141 ,2449,274,337,1,4,63,1,30,179
23,Cruz Alta,012,0141 ,2450,267,337,4,3,64,5,46,148
23,Cruz Alta,012,0142 ,2451,274,349,1,6,64,11,59,139
23,Cruz Alta,012,0142 ,2452,293,349,0,3,75,6,79,133
23,Cruz Alta,012,0142 ,2453,290,349,1,1,80,14,78,117
23,Cruz Alta,012,0142 ,2454,285,349,2,6,73,13,71,126
23,Cruz Alta,012,0142 ,2455,281,349,0,5,65,16,94,106
23,Cruz Alta,012,0142 ,2456,283,349,2,1,67,20,73,121
23,Cruz Alta,012,0142 ,2457,285,349,0,8,58,6,89,132
23,Cruz Alta,012,0142 ,2458,299,349,3,2,69,17,84,126
23,Cruz Alta,012,0142 ,2459,276,349,2,5,72,9,80,113
23,Cruz Alta,012,0142 ,2460,290,349,1,3,74,3,69,143
23,Cruz Alta,012,0142 ,2461,281,349,1,3,62,13,92,113
23,Cruz Alta,012,0142 ,2462,282,349,1,0,73,20,78,110
23,Cruz Alta,012,0142 ,2463,280,349,3,6,59,14,58,146
23,Cruz Alta,012,0142 ,2464,286,349,1,1,73,4,63,145
23,Cruz Alta,012,0142 ,2465,278,349,3,4,49,12,67,147
23,Cruz Alta,012,0142 ,2466,284,349,0,3,72,15,64,133
23,Cruz Alta,012,0142 ,2467,269,349,1,2,64,16,58,130
23,Cruz Alta,012,0142 ,2468,271,349,2,7,72,13,71,113
23,Cruz Alta,012,0142 ,2469,282,349,2,3,65,14,64,137
23,Cruz Alta,012,0142 ,2470,282,349,0,4,50,8,69,155
23,Cruz Alta,012,0142 ,2471,289,349,1,6,75,11,60,142
23,Cruz Alta,012,0142 ,2472,283,349,3,3,71,10,64,135
23,Cruz Alta,012,0142 ,2473,278,349,3,3,62,12,69,132
23,Cruz Alta,012,0142 ,2474,275,349,0,2,76,13,51,135
23,Cruz Alta,012,0142 ,2475,276,349,3,3,70,8,70,125
23,Cruz Alta,012,0142 ,2476,281,349,1,6,70,9,69,132
23,Cruz Alta,012,0142 ,2477,294,349,2,3,71,10,90,121
23,Cruz Alta,012,0142 ,2478,286,349,2,4,64,7,70,143
23,Cruz Alta,012,0142 ,2479,290,349,0,2,73,10,58,149
23,Cruz Alta,012,0142 ,2480,285,349,1,2,71,8,59,146
23,Cruz Alta,012,0142 ,2481,283,349,1,3,71,10,70,131
23,Cruz Alta,012,0142 ,2482,268,349,1,2,75,13,76,103
23,Cruz Alta,012,0142 ,2483,283,349,1,2,62,16,87,117
23,Cruz Alta,012,0142 ,2484,279,349,2,3,71,11,72,123
23,Cruz Alta,012,0142 ,2485,280,349,1,3,74,8,45,152
23,Cruz Alta,012,0142 ,2486,287,349,0,4,82,16,64,125
23,Cruz Alta,012,0142 ,2487,292,349,2,1,65,13,66,146
23,Cruz Alta,012,0142 ,2488,261,349,2,5,59,17,77,106
23,Cruz Alta,012,0142 ,2489,278,349,0,4,76,26,62,114
23,Cruz Alta,012,0142 ,2490,292,349,1,4,75,12,68,136
23,Cruz Alta,012,0142 ,2491,287,349,1,2,72,11,65,138
23,Cruz Alta,012,0142 ,2492,279,349,1,11,70,9,66,133
23,Cruz Alta,012,0142 ,2493,283,349,0,4,68,9,79,127
23,Cruz Alta,012,0142 ,2494,268,349,6,2,74,11,81,96
23,Cruz Alta,012,0142 ,2495,284,349,0,2,65,8,64,147
23,Cruz Alta,012,0142 ,2496,285,349,2,3,58,20,72,133
23,Cruz Alta,012,0142 ,2497,283,349,0,3,77,11,64,131
23,Cruz Alta,012,0142 ,2498,285,349,2,6,64,10,66,143
23,Cruz Alta,012,0142 ,2499,248,349,2,30,72,11,58,105
23,Cruz Alta,012,0142 ,2500,291,349,5,1,69,9,70,138
23,Cruz Alta,012,0142 ,2501,301,349,4,2,78,11,99,109
23,Cruz Alta,012,0142 ,2502,271,349,2,3,80,11,67,111
23,Cruz Alta,012,0142 ,2503,285,349,0,2,60,9,73,143
23,Cruz Alta,012,0142 ,2504,284,349,0,0,71,11,91,111
23,Cruz Alta,012,0142 ,2505,276,349,3,3,77,10,58,128
23,Cruz Alta,012,0142 ,2506,281,349,5,5,81,12,68,115
23,Cruz Alta,012,0142 ,2507,279,349,1,5,79,12,91,96
23,Cruz Alta,012,0142 ,2508,274,349,0,7,65,12,52,145
23,Cruz Alta,012,0142 ,2509,280,349,1,5,69,7,76,127
23,Cruz Alta,012,0142 ,2510,277,349,0,6,76,12,63,126
23,Cruz Alta,012,0142 ,2511,300,349,2,1,80,6,75,137
23,Cruz Alta,012,0142 ,2512,281,349,3,3,60,11,78,129
23,Cruz Alta,012,0142 ,2513,279,349,1,1,67,4,68,139
23,Cruz Alta,012,0142 ,2514,289,349,3,4,62,17,77,130
23,Cruz Alta,012,0142 ,2515,284,349,1,2,83,18,62,120
23,Cruz Alta,012,0142 ,2516,283,349,0,5,75,5,59,144
23,Cruz Alta,012,0142 ,2517,295,349,1,5,61,17,75,141
23,Cruz Alta,012,0142 ,2518,281,349,3,6,81,16,71,110
23,Cruz Alta,012,0142 ,2519,286,349,1,2,65,14,60,146
23,Cruz Alta,012,0142 ,2520,273,349,3,3,65,12,66,127
23,Cruz Alta,012,0142 ,2521,278,349,5,5,57,13,60,143
23,Cruz Alta,012,0142 ,2522,291,349,0,2,71,6,56,158
23,Cruz Alta,012,0142 ,2523,288,349,2,5,71,13,88,114
23,Cruz Alta,012,0142 ,2524,301,349,1,2,74,12,63,151
23,Cruz Alta,012,0142 ,2525,278,349,2,1,55,8,73,140
23,Cruz Alta,012,0142 ,2526,275,349,1,6,64,8,68,134
23,Cruz Alta,012,0142 ,2527,271,349,0,7,67,9,51,144
23,Cruz Alta,012,0142 ,2528,282,349,0,6,58,13,56,155
23,Cruz Alta,012,0142 ,2529,298,350,3,6,53,14,64,164
23,Cruz Alta,012,0142 ,2530,279,349,1,2,70,11,61,136
23,Cruz Alta,012,0142 ,2531,291,349,1,2,61,9,60,160
23,Cruz Alta,012,0142 ,2532,270,349,1,1,71,10,63,125
23,Cruz Alta,012,0142 ,2533,280,348,2,2,73,9,51,145
23,Cruz Alta,012,0142 ,2534,280,348,3,4,65,9,65,138
23,Cruz Alta,012,0142 ,2535,296,348,0,1,75,16,75,130
23,Cruz Alta,012,0142 ,2536,277,348,0,5,61,6,78,132
23,Cruz Alta,012,0142 ,2537,289,348,1,0,71,14,61,142
23,Cruz Alta,012,0142 ,2538,283,348,1,2,75,13,56,138
23,Cruz Alta,012,0142 ,2539,282,348,1,2,70,14,48,149
23,Cruz Alta,012,0142 ,2540,283,348,1,9,67,14,72,129
23,Cruz Alta,012,0142 ,2541,282,348,2,0,73,12,65,130
23,Cruz Alta,012,0142 ,2542,288,348,2,0,79,6,85,116
23,Cruz Alta,012,0143 ,2543,277,347,0,1,59,7,45,166
23,Cruz Alta,012,0143 ,2544,277,347,1,8,57,7,78,134
23,Cruz Alta,012,0143 ,2545,282,347,0,3,45,9,60,168
23,Cruz Alta,012,0143 ,2546,271,347,2,3,36,9,78,146
23,Cruz Alta,012,0143 ,2547,285,347,1,3,53,9,58,164
23,Cruz Alta,012,0143 ,2548,283,347,0,2,44,15,64,160
23,Cruz Alta,012,0143 ,2549,277,347,1,4,53,9,37,177
23,Cruz Alta,012,0143 ,2550,276,347,1,0,45,7,53,170
23,Cruz Alta,012,0143 ,2551,284,347,0,4,65,14,42,163
23,Cruz Alta,012,0143 ,2552,295,347,2,2,41,12,65,175
23,Cruz Alta,012,0143 ,2553,285,347,4,0,54,2,59,166
23,Cruz Alta,012,0143 ,2554,280,348,0,2,44,3,62,171
23,Cruz Alta,012,0143 ,2555,288,347,1,3,36,20,59,172
23,Cruz Alta,012,0143 ,2556,278,347,3,3,49,11,56,159
23,Cruz Alta,012,0143 ,2557,288,347,4,3,50,14,58,162
23,Cruz Alta,012,0143 ,2558,273,347,0,3,54,10,57,152
23,Cruz Alta,012,0143 ,2559,277,347,0,2,52,12,76,137
23,Cruz Alta,012,0143 ,2560,286,347,0,1,54,14,53,165
23,Cruz Alta,012,0143 ,2561,298,347,1,1,52,13,66,166
23,Cruz Alta,012,0143 ,2562,271,347,4,6,43,10,59,155
23,Cruz Alta,012,0143 ,2563,266,347,1,5,41,17,82,125
23,Cruz Alta,012,0143 ,2564,275,347,3,2,50,12,67,143
23,Cruz Alta,012,0143 ,2565,253,347,1,4,42,9,62,139
23,Cruz Alta,012,0143 ,2566,276,346,0,4,35,8,43,190
23,Cruz Alta,012,0143 ,2567,266,346,1,5,46,10,59,150
23,Cruz Alta,012,0143 ,2568,283,346,0,1,51,12,64,156
23,Cruz Alta,012,0143 ,2569,286,346,2,6,71,14,59,140
23,Cruz Alta,012,0143 ,2570,292,346,5,4,45,7,50,185
23,Cruz Alta,012,0143 ,2571,282,346,4,6,69,9,54,146
23,Cruz Alta,012,0144 ,2572,287,343,0,4,44,10,72,161
23,Cruz Alta,012,0144 ,2573,284,343,1,2,51,9,83,140
23,Cruz Alta,012,0144 ,2574,275,343,0,1,35,15,62,163
23,Cruz Alta,012,0144 ,2575,290,343,1,2,52,11,86,140
23,Cruz Alta,012,0144 ,2576,278,343,1,2,61,10,94,112
23,Cruz Alta,012,0144 ,2577,282,343,0,2,48,8,89,137
23,Cruz Alta,012,0144 ,2578,289,343,0,3,55,11,73,150
23,Cruz Alta,012,0144 ,2579,281,343,3,2,40,10,79,149
23,Cruz Alta,012,0144 ,2580,283,343,0,3,60,13,56,154
23,Cruz Alta,012,0144 ,2581,282,343,3,2,47,18,82,132
23,Cruz Alta,012,0144 ,2582,276,343,1,4,54,7,76,138
23,Cruz Alta,012,0144 ,2583,282,343,2,3,46,10,63,161
23,Cruz Alta,012,0144 ,2584,283,343,1,1,61,12,54,155
23,Cruz Alta,012,0144 ,2585,273,343,0,1,58,16,57,142
23,Cruz Alta,012,0144 ,2586,288,343,1,0,51,10,58,168
23,Cruz Alta,012,0144 ,2587,287,342,1,4,45,10,80,151
23,Cruz Alta,012,0144 ,2588,294,342,2,2,46,12,72,162
23,Cruz Alta,012,0144 ,2589,283,342,3,3,56,9,64,151
23,Cruz Alta,012,0144 ,2590,279,342,0,4,44,17,67,151
23,Cruz Alta,012,0144 ,2591,286,342,2,4,43,13,69,159
23,Cruz Alta,012,0144 ,2592,303,342,0,0,36,14,89,164
23,Cruz Alta,012,0144 ,2593,276,342,1,5,55,13,56,151
23,Cruz Alta,012,0144 ,2594,293,342,1,1,52,9,71,160
23,Cruz Alta,012,0144 ,2595,281,342,0,3,52,9,75,145
23,Cruz Alta,012,0144 ,2596,290,342,1,0,50,13,88,138
23,Cruz Alta,012,0144 ,2597,301,342,2,3,52,17,79,151
23,Cruz Alta,012,0144 ,2598,286,342,2,2,57,8,68,151
23,Cruz Alta,012,0144 ,2599,280,342,1,6,48,11,95,125
23,Cruz Alta,012,0144 ,2600,283,342,0,2,49,15,70,149
23,Cruz Alta,012,0144 ,2601,283,342,4,2,50,10,80,139
23,Cruz Alta,012,0144 ,2602,278,342,0,2,52,10,74,142
23,Cruz Alta,012,0144 ,2603,278,342,2,5,50,15,84,127
23,Cruz Alta,012,0144 ,2604,271,342,0,3,43,8,83,137
23,Cruz Alta,012,0144 ,2605,286,342,5,5,51,11,84,135
23,Cruz Alta,012,0144 ,2606,283,342,0,0,41,17,89,136
23,Cruz Alta,012,0144 ,2607,274,342,0,4,49,12,78,135
23,Cruz Alta,012,0144 ,2608,292,342,2,1,42,11,77,160
23,Cruz Alta,012,0144 ,2609,281,342,1,3,58,15,66,141
23,Cruz Alta,012,0145 ,2610,297,346,2,3,64,10,63,158
23,Cruz Alta,012,0145 ,2611,288,347,1,1,66,11,70,140
23,Cruz Alta,012,0145 ,2612,291,347,1,2,61,15,49,165
23,Cruz Alta,012,0145 ,2613,297,347,1,3,48,18,59,171
23,Cruz Alta,012,0145 ,2614,294,348,1,1,41,4,51,197
23,Cruz Alta,012,0145 ,2615,293,347,6,0,77,10,55,145
23,Cruz Alta,012,0145 ,2616,295,347,3,4,46,11,69,166
23,Cruz Alta,012,0145 ,2617,292,347,1,1,71,13,61,146
23,Cruz Alta,012,0145 ,2618,288,347,0,1,57,15,71,145
23,Cruz Alta,012,0145 ,2619,284,346,3,5,58,10,51,162
23,Cruz Alta,012,0145 ,2620,298,346,0,1,36,13,62,187
23,Cruz Alta,012,0145 ,2621,278,346,2,5,56,11,70,139
23,Cruz Alta,012,0145 ,2622,295,346,1,4,63,9,62,160
23,Cruz Alta,012,0145 ,2623,282,346,2,6,29,6,49,196
23,Cruz Alta,012,0145 ,2624,287,346,2,5,79,5,50,151
23,Cruz Alta,012,0145 ,2625,271,346,2,0,60,9,38,162
23,Cruz Alta,012,0145 ,2626,291,346,3,2,56,7,38,187
23,Cruz Alta,012,0145 ,2627,283,346,1,2,56,9,59,158
23,Cruz Alta,012,0145 ,2628,287,347,2,9,65,5,46,169
23,Cruz Alta,012,0145 ,2629,279,346,2,3,49,13,41,174
23,Cruz Alta,012,0145 ,2630,288,346,2,3,51,9,78,148
23,Cruz Alta,012,0145 ,2631,278,346,1,4,60,14,53,150
23,Cruz Alta,012,0145 ,2632,292,346,0,1,49,16,60,167
23,Cruz Alta,012,0145 ,2633,294,346,2,2,65,15,47,165
23,Cruz Alta,012,0145 ,2634,282,346,1,2,53,10,63,155
23,Cruz Alta,012,0145 ,2635,289,346,1,7,59,11,56,162
23,Cruz Alta,012,0145 ,2636,281,346,5,4,54,12,58,152
23,Cruz Alta,012,0145 ,2637,282,346,3,1,44,12,53,170
23,Cruz Alta,012,0145 ,2638,290,346,2,2,47,15,56,170
23,Cruz Alta,012,0145 ,2639,291,346,1,3,71,10,47,162
23,Cruz Alta,012,0145 ,2640,287,346,0,0,38,6,75,168
23,Cruz Alta,012,0145 ,2641,277,346,1,3,55,7,65,149
23,Cruz Alta,012,0145 ,2642,279,346,1,2,49,9,54,166
23,Cruz Alta,012,0145 ,2643,282,346,1,2,57,5,54,165
23,Cruz Alta,012,0145 ,2644,288,346,3,2,51,5,62,167
23,Cruz Alta,012,0145 ,2645,284,346,0,1,52,7,49,176
23,Cruz Alta,012,0145 ,2646,295,346,0,0,57,14,61,163
23,Cruz Alta,012,0145 ,2647,287,346,0,3,61,11,53,162
23,Cruz Alta,012,0145 ,2648,274,346,2,3,59,7,51,155
23,Cruz Alta,012,0145 ,2649,278,346,2,2,64,9,58,145
23,Cruz Alta,012,0145 ,2650,282,346,0,2,44,7,64,167
23,Cruz Alta,012,0145 ,2651,287,346,3,3,57,8,62,157
23,Cruz Alta,012,0146 ,2652,281,349,2,4,51,13,46,169
23,Cruz Alta,012,0146 ,2653,288,349,2,2,57,12,53,164
23,Cruz Alta,012,0146 ,2654,291,349,2,7,62,8,54,165
23,Cruz Alta,012,0146 ,2655,283,349,2,2,57,8,59,157
23,Cruz Alta,012,0146 ,2656,281,349,1,4,57,12,44,167
23,Cruz Alta,012,0146 ,2657,275,349,1,7,70,9,49,146
23,Cruz Alta,012,0146 ,2658,275,349,0,5,55,10,61,149
23,Cruz Alta,012,0146 ,2659,297,349,2,5,52,12,44,187
23,Cruz Alta,012,0146 ,2660,286,349,4,6,67,13,39,163
